type,lat,lon,activity_score,year,nightlights,cluster,firm_id,revenue_estimate,productivity,employee_count,years_in_operation
parking_space,-1.9707101999999996,30.0957165,1,2021,16.274822,,1226,23012.92910514996,3287.5613007357088,7,11
parking_space,-1.9712005000000001,30.0953319,1,2021,16.274822,,1227,19015.277202864552,4753.819300716138,4,14
security,-1.9681736,30.0955215,1,2021,15.020991,,1228,57750.02820573464,19250.009401911546,3,2
company,-1.9681876,30.095441999999995,1,2021,15.020991,,1229,200892.0547204904,200892.0547204904,1,7
fuel,-1.9687845999999998,30.099764500000003,1,2021,18.569403,,1230,12613.314167318036,2522.662833463607,5,10
fuel,-1.9687568999999996,30.099927499999993,1,2021,18.569403,,1231,5598.181100163553,699.7726375204442,8,10
hospital,-1.9692841999999997,30.0992206,1,2021,18.569403,,1232,20165.2872391876,4033.05744783752,5,1
place_of_worship,-1.9699158,30.10021,1,2021,18.569403,,1233,290601.83297574194,58120.366595148385,5,6
supermarket,-1.9681941,30.102401699999998,1,2021,18.275192,,1234,9860.82812128934,3286.9427070964466,3,14
fuel,-1.9587223,30.119739300000003,1,2021,24.94598,,1235,113449.92231355993,37816.64077118664,3,2
bank,-1.9496843999999998,30.1176811,1,2021,26.532764,,1236,117912.81967517377,19652.13661252896,6,6
driving_school,-1.9513465,30.1193535,1,2021,24.292942,,1237,12662.647009123637,2532.5294018247273,5,1
school,-1.9738804,30.12585989999999,1,2021,12.850905,,1238,38909.086139603605,5558.440877086229,7,3
school,-1.9690147,30.123539299999994,1,2021,15.08027,,1239,112240.21419365476,18706.702365609126,6,4
atm,-1.9704166000000003,30.125787699999997,1,2021,12.850905,,1240,15076.194551389146,1884.5243189236432,8,13
pharmacy,-1.9678495,30.101912300000002,1,2021,18.275192,,1241,17969.293076262256,2246.161634532782,8,3
clinic,-1.9630813,30.102912299999993,1,2021,18.728615,,1242,12311.869623168193,1538.9837028960242,8,15
pharmacy,-1.9717422,30.0995786,1,2021,18.452034,,1243,7984.386844677108,887.154093853012,9,13
paint,-1.9716795999999999,30.0993283,1,2021,18.452034,,1244,11507.133828460148,2301.4267656920297,5,11
parking_space,-1.9682066,30.1005324,1,2021,18.275192,,1245,6477.3045171913545,2159.1015057304517,3,4
school,-1.9669667999999996,30.098761900000003,1,2021,18.569403,,1246,22790.144626243215,5697.536156560804,4,17
school,-1.9479135000000003,30.080341899999997,1,2021,21.495146,,1247,10198.814519519477,2039.7629039038954,5,5
cafe,-1.9505264999999996,30.082403299999996,1,2021,21.495146,,1248,27827.66397189432,4637.94399531572,6,8
police,-1.9523593999999997,30.0517168,1,2021,14.997834,,1249,4647.591250843912,663.941607263416,7,10
bar,-1.9520555999999998,30.052177399999994,1,2021,16.441525,,1250,30665.092429183172,7666.273107295793,4,7
bank,-1.9524092,30.0519027,1,2021,14.997834,,1251,50692.28262931803,8448.713771553006,6,17
government,-1.9523871000000002,30.051604599999994,1,2021,14.997834,,1252,2999.6903853128706,230.7454142548362,13,7
parking_space,-1.9520597999999998,30.051637799999995,1,2021,16.441525,,1253,32018.097533685333,10672.69917789511,3,19
hardware,-1.9280975,30.068507399999998,1,2021,12.992628,,1254,75182.14080767817,10740.30582966831,7,9
fuel,-1.9281478999999997,30.0714741,1,2021,14.145472,,1255,6570.590471316396,938.655781616628,7,2
place_of_worship,-1.9583494999999997,30.054506299999993,1,2021,14.285374,,1256,117309.6603103753,58654.83015518765,2,19
parking_space,-1.9590225999999997,30.0548591,1,2021,14.285374,,1257,33490.56409617101,6698.112819234202,5,6
parking_space,-1.9592572999999998,30.054877300000005,1,2021,14.285374,,1258,10883.33657879958,5441.66828939979,2,10
school,-1.9596933999999995,30.056027499999992,1,2021,19.967123,,1259,20831.69538284902,5207.923845712255,4,13
bank,-1.9427704,30.044563600000004,1,2021,15.785361,,1260,38496.665745853345,12832.221915284448,3,2
clinic,-1.9426149000000001,30.0446351,1,2021,15.785361,,1261,23765.86036476117,7921.95345492039,3,10
car_repair,-1.9370535,30.050374900000005,1,2021,12.658052,,1262,37750.57523016982,37750.57523016982,1,10
energy_supplier,-1.9368027,30.052323499999996,1,2021,15.639665,,1263,8772.055240816342,1253.150748688049,7,5
fuel,-1.9355783000000002,30.057255699999995,1,2021,18.467457,,1264,26091.394440932618,6522.848610233154,4,4
hotel,-1.9401027999999998,30.047790500000005,1,2021,15.086189,,1265,5357.6755989437725,595.2972887715302,9,2
marketplace,-1.9395631999999994,30.048192300000004,1,2021,15.086189,,1266,19707.882047725554,4926.9705119313885,4,7
bank,-1.9348698999999998,30.0629919,1,2021,18.305775,,1267,8920.36691355958,1486.7278189265965,6,18
bank,-1.9349246,30.0630897,1,2021,18.305775,,1268,10556.214920099634,3518.7383066998777,3,17
motorcycle_repair,-1.9303547999999995,30.064434600000002,1,2021,12.478605,,1269,75818.16412737008,9477.27051592126,8,11
restaurant,-1.9296939999999996,30.075514199999997,1,2021,22.17404,,1270,65598.63196969773,10933.105328282954,6,18
cafe,-1.9555924,30.10274529999999,1,2021,24.862707,,1271,40503.27527883868,8100.655055767736,5,8
hotel,-1.9479262000000002,30.057838799999995,1,2021,29.870235,,1272,7388.553337653827,2462.8511125512755,3,12
place_of_worship,-1.9580478,30.051083600000002,1,2021,14.285374,,1273,16052.045249341792,1459.2768408492539,11,1
police,-1.9523593999999997,30.051716700000004,1,2021,14.997834,,1274,74094.58265033705,10584.940378619578,7,12
school,-1.9493411000000003,30.0513123,1,2021,16.441525,,1275,25380.00437478969,4230.000729131615,6,6
restaurant,-1.9647612000000003,30.060327499999996,1,2021,26.981735,,1276,223983.91942559797,37330.65323759966,6,3
cafe,-1.9648375000000002,30.060120600000005,1,2021,26.981735,,1277,32640.78435894914,5440.130726491523,6,5
place_of_worship,-1.9486272,30.13919659999999,1,2021,11.261063,,1278,26690.13008981813,4448.355014969688,6,14
place_of_worship,-1.9486299,30.1413477,1,2021,9.236583,,1279,16169.52433776627,3233.904867553254,5,12
company,-1.9604797000000005,30.1532137,1,2021,10.519808,,1280,25173.343217166574,3146.6679021458217,8,13
parking_space,-1.9504316,30.139426199999992,1,2021,11.261063,,1281,18911.58854391456,3151.93142398576,6,13
hospital,-1.9679377999999992,30.163272100000004,1,2021,9.008847,,1282,44716.98458106947,5589.6230726336835,8,17
fuel,-1.9689377,30.168948700000005,1,2021,7.4753027,,1283,57337.05150147359,4410.542423190276,13,15
bar,-1.9708051000000002,30.174131199999994,1,2021,10.158346,,1284,10036.769108278368,2509.192277069592,4,6
pharmacy,-1.9711214,30.174952,1,2021,10.158346,,1285,5818.321205444375,5818.321205444375,1,12
bar,-1.9766339000000002,30.170382900000003,1,2021,14.420665,,1286,3511.4861341589954,877.8715335397488,4,2
hairdresser,-1.9766446,30.1701469,1,2021,14.420665,,1287,36606.87440085685,18303.437200428423,2,4
antiques,-1.9766339000000002,30.1705814,1,2021,14.420665,,1288,7307.3311756138,1043.9044536591143,7,12
hospital,-1.9781414999999998,30.168566700000003,1,2021,14.420665,,1289,2558.3285320119244,639.5821330029811,4,3
bar,-1.9592444999999998,30.111141999999997,1,2021,31.204142,,1290,32486.45799903073,6497.291599806145,5,17
surveyor,-1.9669014999999996,30.065454600000002,1,2021,26.19849,,1291,266465.35587813315,33308.169484766644,8,6
agrarian,-1.9672934,30.064833199999995,1,2021,26.19849,,1292,21893.150152621405,3648.858358770234,6,17
brewery,-1.9701323000000002,30.087236199999992,1,2021,17.020485,,1293,50944.43329317574,10188.886658635147,5,17
mall,-1.9697463000000002,30.0874804,1,2021,14.099539,,1294,23904.675790333942,11952.337895166971,2,11
place_of_worship,-1.9838672000000002,30.0770734,1,2021,9.983274,,1295,19952.51235177242,3325.4187252954034,6,7
hotel,-1.9498532999999998,30.072889699999998,1,2021,34.585052,,1296,55219.77898259243,11043.955796518485,5,2
money_transfer,-1.9451774000000002,30.061382299999995,1,2021,45.247562,,1297,16477.077569843877,2746.1795949739794,6,19
company,-1.952456,30.1672362,1,2021,5.726302,,1298,28778.74330932484,9592.914436441613,3,2
guest_house,-1.9443224000000001,30.0680094,1,2021,37.572117,,1299,30384.801332172443,5064.133555362074,6,13
restaurant,-1.9422401,30.056286699999994,1,2021,30.349125,,1300,11292.674796020163,1882.1124660033604,6,16
bank,-1.9429787,30.059566,1,2021,30.349125,,1301,59399.57494615648,14849.89373653912,4,17
bank,-1.9429525999999997,30.0595874,1,2021,30.349125,,1302,18491.01547877831,2641.573639825473,7,11
restaurant,-1.9422679,30.056304100000002,1,2021,30.349125,,1303,10344.961209710835,2586.2403024277087,4,9
hotel,-1.9977322,30.052213,1,2021,4.1609273,,1304,37665.87697610348,37665.87697610348,1,9
attraction,-1.9772582999999995,30.168299099999995,1,2021,14.420665,,1305,8969.02288973302,996.5580988592244,9,14
gift,-1.9607754999999996,30.121582100000005,1,2021,24.94598,,1306,22656.0263008147,22656.0263008147,1,13
bus_station,-1.9406927,30.044101199999997,1,2021,15.785361,,1307,21826.519567190007,3637.7532611983347,6,11
guest_house,-1.9760924,30.115840100000003,1,2021,15.448839,,1308,65244.404442132276,16311.101110533069,4,12
guest_house,-1.9549075,30.0810117,1,2021,21.234993,,1309,35408.18308069297,7081.636616138594,5,3
clothes,-1.9565984,30.103722899999994,1,2021,22.927639,,1310,21482.051279676027,3580.3418799460046,6,1
cafe,-1.9323041,30.072282699999995,1,2021,17.160826,,1311,49899.50187377405,6237.437734221756,8,8
restaurant,-1.9498465999999999,30.125168400000003,1,2021,23.057741,,1312,88451.31344178076,22112.82836044519,4,19
mobile_phone,-1.9424804000000002,30.058312399999995,1,2021,30.349125,,1313,38476.78326695781,7695.356653391563,5,13
motel,-1.9944532,30.192147899999995,1,2021,12.208111,,1314,22255.681867891322,2225.568186789132,10,7
bar,-1.970763,30.0500792,1,2021,12.640101,,1315,5932.2791925434085,1186.4558385086816,5,13
books,-1.9654986,30.100983899999992,1,2021,18.728615,,1316,7592.2732913706395,1084.6104701958056,7,6
viewpoint,-1.9283204999999999,30.037600100000002,1,2021,3.327577,,1317,16232.574852494203,2705.429142082367,6,3
restaurant,-1.9562576,30.0959369,1,2021,38.005962,,1318,11973.938769376344,2993.484692344086,4,6
government,-1.9202803999999998,30.0665501,1,2021,11.503216,,1319,18270.238381983658,6090.079460661219,3,3
cafe,-1.9578314,30.110817199999993,1,2021,31.204142,,1320,23310.28421746956,4662.056843493912,5,13
cafe,-1.9529412999999998,30.0927142,1,2021,37.729412,,1321,37409.97856462004,9352.49464115501,4,13
cafe,-1.9510666,30.0600184,1,2021,49.627125,,1322,20527.099560783943,5131.774890195986,4,13
fixme,-1.9418775,30.0795255,1,2021,19.409794,,1323,35828.59669276114,7165.719338552228,5,1
cafe,-1.9536883000000003,30.098336000000003,1,2021,38.005962,,1324,23493.39072451963,11746.695362259816,2,8
cafe,-1.9420674,30.123310500000002,1,2021,15.672786,,1325,3054.995607036681,436.427943862383,7,5
restaurant,-1.9317793000000003,30.114374399999996,1,2021,20.38202,,1326,8609.870926386511,2869.9569754621702,3,17
supermarket,-1.9316179,30.1141305,1,2021,20.38202,,1327,19070.77703602268,3814.1554072045355,5,9
bakery,-1.9489843,30.0795473,1,2021,21.495146,,1328,6570.237481411084,1095.0395802351807,6,13
restaurant,-1.9520593000000002,30.081948399999995,1,2021,21.495146,,1329,40131.97712278804,5016.497140348505,8,13
nightclub,-1.9527283999999998,30.081318599999996,1,2021,21.234993,,1330,101798.51874393177,20359.703748786353,5,5
government,-1.9545092999999998,30.0839354,1,2021,29.267675,,1331,74515.45642920211,24838.485476400703,3,14
government,-1.9543326,30.083971800000004,1,2021,29.267675,,1332,17792.941791415873,5930.980597138624,3,11
government,-1.9533033000000002,30.085147300000003,1,2021,29.267675,,1333,97804.52636962611,19560.905273925222,5,14
government,-1.9520632999999996,30.085453999999995,1,2021,23.17681,,1334,25557.0236783456,3651.0033826207996,7,7
supermarket,-1.9643425,30.158634700000004,1,2021,11.129355,,1335,15723.53681457967,3144.707362915934,5,17
pastry,-1.9643507999999998,30.158613700000004,1,2021,11.129355,,1336,11927.445122519328,2385.4890245038655,5,4
guest_house,-1.9665925,30.089340399999994,1,2021,14.099539,,1337,16277.357546468249,1627.735754646825,10,10
bakery,-1.9717507999999997,30.1026206,1,2021,16.927458,,1338,14940.384303155772,7470.192151577886,2,10
company,-1.9769321,30.1052474,1,2021,14.466569,,1339,26118.94579156596,4353.15763192766,6,15
hospital,-1.9800116999999995,30.149416200000005,1,2021,5.383346,,1340,25863.137751148883,3694.73396444984,7,12
school,-1.9819592,30.1523748,1,2021,5.7801595,,1341,22093.661140760654,5523.415285190164,4,9
bank,-1.9675933999999997,30.101942299999997,1,2021,18.275192,,1342,34096.095994284646,3099.6450903895134,11,3
supermarket,-1.9624442,30.120650600000005,1,2021,20.068125,,1343,72449.58899503369,14489.917799006736,5,15
charging_station,-1.9612678,30.119777999999997,1,2021,20.068125,,1344,56928.657236174025,14232.164309043506,4,12
cafe,-1.9691088,30.05743379999999,1,2021,25.20148,,1345,4989.555125426795,4989.555125426795,1,15
hospital,-1.9946535000000003,30.0526033,1,2021,5.615276,,1346,1713.132534410547,155.73932131004972,11,1
bicycle,-1.9564219999999999,30.09605169999999,1,2021,38.005962,,1347,56067.96593625165,18689.321978750548,3,15
pub,-1.9740631,30.047835900000003,1,2021,12.640101,,1348,5614.575715254442,2807.287857627221,2,11
travel_agency,-1.9599465999999999,30.107725599999995,1,2021,27.739239,,1349,17592.616889648692,2513.2309842355276,7,5
fuel,-1.9627436999999999,30.0191059,1,2021,4.7543707,,1350,6835.514180728329,1367.1028361456658,5,7
bar,-1.9628735,30.019420699999998,1,2021,4.7543707,,1351,3633.7467679512124,3633.7467679512124,1,12
camp_site,-1.8805828,30.1120944,1,2021,2.3457267,,1352,37852.894475156354,6308.815745859392,6,6
convenience,-1.8758907999999999,30.1122259,1,2021,1.819716,,1353,47058.89400987862,11764.723502469655,4,3
restaurant,-1.9459461999999996,30.059869999999997,1,2021,35.88744,,1354,12375.693165887878,1375.0770184319865,9,10
supermarket,-1.9645853,30.1030262,1,2021,18.728615,,1355,1650.7049331269538,412.67623328173846,4,4
supermarket,-1.9588904,30.1487148,1,2021,11.730555,,1356,12755.981167279622,1417.3312408088468,9,13
beauty,-1.9613166999999998,30.1371034,1,2021,38.198013,,1357,32591.409012535012,6518.281802507003,5,19
pharmacy,-1.9615347999999995,30.136765900000004,1,2021,38.198013,,1358,5019.514180580822,2509.757090290411,2,5
bicycle_parking,-1.964044,30.060027300000005,1,2021,26.981735,,1359,26459.218968163383,3307.402371020423,8,18
bicycle_parking,-1.9642336,30.061310799999998,1,2021,26.981735,,1360,21691.81221026329,10845.906105131646,2,1
bicycle_parking,-1.9649062999999993,30.0631485,1,2021,26.981735,,1361,39312.25178788146,5616.035969697352,7,16
bicycle_parking,-1.9646065,30.0598408,1,2021,19.012491,,1362,24824.3515670756,2758.261285230622,9,16
bicycle_parking,-1.9657427,30.059433400000003,1,2021,25.20148,,1363,8324.273627736617,2774.7578759122057,3,16
bicycle_parking,-1.9472768999999999,30.0572461,1,2021,35.88744,,1364,72880.14355411129,24293.38118470376,3,19
bicycle_parking,-1.9503277999999995,30.0600704,1,2021,49.627125,,1365,18797.335818104657,3132.8893030174427,6,16
bicycle_parking,-1.9431961,30.058578199999996,1,2021,35.88744,,1366,21433.179848335418,3061.8828354764883,7,1
hotel,-1.9925840999999997,30.0744054,1,2021,8.133549,,1367,8662.269558290818,4331.134779145409,2,10
school,-2.0014098999999996,30.09343949999999,1,2021,12.649147,,1368,14139.36101875917,1571.0401131954632,9,2
place_of_worship,-2.0162334,30.1085188,1,2021,8.313367,,1369,9092.428252383532,1818.4856504767063,5,14
university,-1.9660227999999995,30.097160900000002,1,2021,18.569403,,1370,18528.28829243591,3705.6576584871823,5,8
bar,-1.9836548000000003,30.212359199999995,1,2021,6.5075197,,1371,121991.7233648493,40663.9077882831,3,6
picnic_site,-1.9872899,30.210605600000005,1,2021,6.5075197,,1372,5586.44751553295,931.0745859221583,6,3
apartment,-1.9896705,30.1925429,1,2021,11.858622,,1373,4387.165397216357,731.1942328693927,6,16
convenience,-1.9901177,30.1925005,1,2021,11.858622,,1374,95910.46005946863,23977.61501486716,4,17
bakery,-1.9953689000000001,30.194011200000002,1,2021,12.208111,,1375,17866.385527183265,2977.730921197211,6,12
hotel,-1.9285718999999997,30.115715899999998,1,2021,15.146875,,1376,11281.587617044057,1410.1984521305071,8,19
hotel,-1.9284306999999996,30.115539400000003,1,2021,15.146875,,1377,62311.712418090145,15577.928104522536,4,3
school,-1.9166372999999999,30.0890977,1,2021,10.308536,,1378,12020.688190830757,2003.4480318051262,6,13
telephone,-1.9477300999999998,30.0595984,1,2021,29.870235,,1379,136763.67476235607,34190.91869058902,4,16
telephone,-1.9479337999999993,30.058758800000003,1,2021,29.870235,,1380,43387.46577461836,4820.8295305131505,9,11
repair,-1.9772173,30.085306399999993,1,2021,14.895716,,1381,13522.207215469785,2704.441443093957,5,16
restaurant,-1.9380681000000002,30.083751499999998,1,2021,24.243174,,1382,190481.09185444383,27211.584550634834,7,2
electronics_repair,-1.9829508,30.0810599,1,2021,11.437043,,1383,12019.493594935479,6009.746797467739,2,4
electronics_repair,-1.9709894000000006,30.0754037,1,2021,15.560441,,1384,46262.88838988572,11565.72209747143,4,4
electronics_repair,-1.9708530000000002,30.075644,1,2021,15.560441,,1385,29711.592853727325,7427.898213431831,4,17
electronics_repair,-1.9709531000000002,30.0771127,1,2021,15.560441,,1386,80962.49400129636,11566.070571613765,7,1
electronics_repair,-1.9686621000000002,30.0573407,1,2021,25.20148,,1387,104978.5367906178,34992.8455968726,3,1
electronics_repair,-1.9686973000000003,30.063048100000003,1,2021,31.50941,,1388,22742.805874343885,5685.701468585971,4,5
electronics_repair,-1.9477889,30.0578316,1,2021,29.870235,,1389,10369.064962979139,3456.354987659713,3,12
electronics_repair,-1.9474487,30.057491199999994,1,2021,35.88744,,1390,34890.579484389236,11630.19316146308,3,6
school,-1.9405762000000004,30.077768299999995,1,2021,17.192457,,1391,11184.505145427362,5592.252572713681,2,6
restaurant,-1.9662102,30.059838199999998,1,2021,25.20148,,1392,164948.27972395977,16494.82797239598,10,17
diplomatic,-1.9468986999999998,30.0913745,1,2021,19.791508,,1393,25248.835910410155,8416.278636803385,3,13
hotel,-1.9216097,30.071830099999996,1,2021,11.158546,,1394,15285.782831583729,7642.891415791864,2,8
restaurant,-1.9589516,30.112950800000004,1,2021,31.204142,,1395,26494.178427641695,4415.696404606949,6,12
car_rental,-1.9600306,30.118153000000003,1,2021,29.131407,,1396,5726.579642611511,1431.6449106528778,4,15
fast_food,-1.9385179,30.077615499999993,1,2021,18.269966,,1397,8336.393447613125,1389.3989079355208,6,19
place_of_worship,-1.9228268000000002,30.0453593,1,2021,6.25362,,1398,73160.71736947985,36580.35868473993,2,17
