type,lat,lon,activity_score,cluster,firm_id,revenue_estimate,employee_count,years_in_operation,productivity
fuel,-1.9700459,30.1034889,1,,1468,6661.613077021457,1,5,6661.613077021457
pharmacy,-1.9746464999999997,30.1049209,1,,1469,34358.42951320224,2,13,17179.21475660112
pharmacy,-1.9678516999999998,30.102128000000004,1,,1470,72884.51539927053,6,13,12147.419233211755
pharmacy,-1.9274822000000003,30.0599645,1,,1471,11970.697836970068,10,14,1197.0697836970069
pharmacy,-1.9280681999999996,30.059143600000002,1,,1472,19263.797444314776,6,12,3210.632907385796
pharmacy,-1.9280144,30.0584226,1,,1473,22352.382518244878,6,13,3725.3970863741465
pharmacy,-1.9135232999999996,30.087105799999996,1,,1474,10047.726680129288,2,18,5023.863340064644
fuel,-1.9126872999999998,30.0841253,1,,1475,42120.1039352695,4,13,10530.025983817375
pharmacy,-1.9126437,30.084571799999996,1,,1476,19517.20867221528,5,4,3903.4417344430562
pharmacy,-1.9131317,30.086901899999997,1,,1477,33507.76372363855,8,10,4188.470465454819
pharmacy,-1.9126560000000001,30.08538,1,,1478,9068.007350256094,5,5,1813.6014700512187
pharmacy,-1.9126745,30.0838502,1,,1479,14221.948221107785,3,18,4740.649407035929
car_rental,-1.9514601,30.115616899999996,1,,1480,45359.79222564547,1,8,45359.79222564547
pharmacy,-1.9495993000000003,30.124874699999992,1,,1481,15171.392299219538,7,14,2167.3417570313627
pharmacy,-1.9472115,30.128506900000005,1,,1482,123867.02018012259,7,2,17695.288597160372
pharmacy,-1.9481679999999995,30.1272578,1,,1483,14770.154182766539,4,8,3692.5385456916347
pharmacy,-1.9475051000000003,30.12789769999999,1,,1484,27575.548241402215,4,16,6893.887060350554
pharmacy,-1.9474475,30.12795519999999,1,,1485,55971.10373859357,4,7,13992.775934648393
pharmacy,-1.9466716999999996,30.128117700000004,1,,1486,5332.813649391026,9,3,592.5348499323362
pharmacy,-1.9464986999999996,30.128256099999994,1,,1487,3786.476521748321,1,4,3786.476521748321
pharmacy,-1.9465857000000002,30.128270400000005,1,,1488,4790.27780422504,3,7,1596.7592680750133
pharmacy,-1.9211205000000002,30.0482063,1,,1489,77853.49758051401,4,4,19463.374395128503
pharmacy,-1.941768,30.130363,1,,1490,12684.573563778862,3,9,4228.191187926287
pharmacy,-1.9417843,30.1304932,1,,1491,284417.72116258513,3,17,94805.90705419505
pharmacy,-1.9417843,30.1304932,1,,1492,12528.388162440686,8,17,1566.0485203050857
pharmacy,-1.9417843,30.1304932,1,,1493,26490.760828385894,11,14,2408.2509843987177
pharmacy,-1.9484537000000002,30.126519600000005,1,,1494,102961.45280651812,4,14,25740.36320162953
pharmacy,-1.9471318,30.128027,1,,1495,163749.46530171414,2,13,81874.73265085707
pharmacy,-1.9417843,30.1304932,1,,1496,173079.02769079557,3,4,57693.00923026519
pharmacy,-1.9468138,30.12797979999999,1,,1497,73744.83446475035,4,13,18436.20861618759
pharmacy,-1.948529,30.1265639,1,,1498,61332.338385228344,2,17,30666.169192614172
pharmacy,-1.948529,30.1265639,1,,1499,39836.02566035383,7,15,5690.860808621976
pharmacy,-1.948529,30.1265639,1,,1500,47971.43824229558,2,18,23985.71912114779
pharmacy,-1.948529,30.1265639,1,,1501,12693.10591442969,11,11,1153.9187194936083
pharmacy,-1.94787,30.126688700000003,1,,1502,9718.641424831214,5,4,1943.7282849662429
vending_machine,-1.9655556999999997,30.046609999999994,1,,1503,21952.26369040027,5,11,4390.452738080054
clothes,-1.9472803999999995,30.119951500000003,1,,1504,18579.52370979741,4,10,4644.880927449352
clothes,-1.942169,30.058169899999992,1,,1505,13999.43080062591,4,13,3499.8577001564777
pharmacy,-1.9796050999999995,30.224405400000002,1,,1506,44195.9063586596,4,8,11048.9765896649
hospital,-1.9678945000000003,30.102544999999992,1,,1507,57257.00136764787,3,13,19085.66712254929
pharmacy,-1.9198072000000002,30.0664532,1,,1508,24062.42769859347,5,9,4812.485539718694
pharmacy,-1.9558170999999998,30.053562900000003,1,,1509,96522.37068736216,9,1,10724.707854151351
clinic,-1.9578564000000003,30.060455299999997,1,,1510,7032.593852872463,5,1,1406.5187705744925
hospital,-1.9490684,30.1236554,1,,1511,18148.451889672266,2,15,9074.225944836133
pharmacy,-1.9131855999999996,30.086817999999997,1,,1512,10755.555377752733,6,4,1792.592562958789
pharmacy,-1.9756352,30.1702756,1,,1513,3406.5774398677827,7,1,486.6539199811118
chemist,-1.9658003,30.0599349,1,,1514,20278.55726017165,5,12,4055.71145203433
hospital,-1.9440648000000003,30.067434999999996,1,,1515,19501.613634525977,7,11,2785.9448049322823
hospital,-1.9700378000000003,30.076951700000002,1,,1516,100052.44157297764,7,19,14293.205938996805
pharmacy,-1.9274113999999998,30.0563633,1,,1517,41390.70776726996,8,15,5173.838470908745
pharmacy,-1.9494396,30.127018099999997,1,,1518,7909.447228246428,7,10,1129.9210326066325
veterinary,-1.9605657000000003,30.045654400000004,1,,1519,140658.82640427264,3,1,46886.27546809088
pharmacy,-1.9615046999999999,30.136711399999992,1,,1520,74684.93635204814,4,3,18671.234088012035
pharmacy,-1.9462983999999997,30.0571836,1,,1521,39422.72491344997,4,14,9855.681228362493
pharmacy,-1.9730890999999995,30.1825644,1,,1522,17562.406481237274,3,15,5854.135493745758
pharmacy,-1.9739051,30.054657099999996,1,,1523,8438.507734732488,7,1,1205.501104961784
clinic,-1.9545563000000001,30.063446,1,,1524,15180.898272402635,7,10,2168.6997532003766
hospital,-1.9611026999999999,30.1198072,1,,1525,65430.81603760618,3,1,21810.27201253539
pharmacy,-1.9418696999999998,30.04398039999999,1,,1526,145014.10694330782,7,15,20716.300991901117
hospital,-1.8663164000000003,30.04447439999999,1,,1527,103078.23358532201,8,3,12884.779198165252
pharmacy,-1.9233181999999995,30.0709519,1,,1528,13509.529147680894,3,12,4503.176382560298
clinic,-1.9493048,30.080820899999996,1,,1529,7189.540688681971,4,19,1797.3851721704928
pharmacy,-1.9354742000000003,30.133854200000002,1,,1530,25358.93080335037,7,16,3622.7044004786244
pharmacy,-1.9678529000000002,30.102412499999996,1,,1531,3757.6935643691245,1,8,3757.6935643691245
pharmacy,-1.9688441,30.0964894,1,,1532,30429.49703562597,4,14,7607.374258906492
hospital,-1.9127703,30.0845444,1,,1533,19003.86034761456,2,18,9501.93017380728
pharmacy,-1.9296728000000003,30.070798400000005,1,,1534,13821.263216924188,2,1,6910.631608462094
hospital,-1.9458413999999997,30.0881725,1,,1535,4470.685058200961,5,2,894.1370116401922
pharmacy,-1.9400499999999998,30.047859600000002,1,,1536,36812.77116834443,6,12,6135.461861390738
pharmacy,-1.9904767999999997,30.096008799999996,1,,1537,12929.91839349588,5,17,2585.983678699176
pharmacy,-1.9531972999999998,30.0929992,1,,1538,6836.855374201841,4,2,1709.2138435504603
pharmacy,-1.9682094999999997,30.057794999999995,1,,1539,1246.054934075147,5,17,249.2109868150294
clinic,-1.9748350999999997,30.104629899999992,1,,1540,21428.671520082687,7,7,3061.238788583241
hospital,-1.9332052000000002,30.074764800000004,1,,1541,129605.64209932846,4,6,32401.410524832114
hospital,-1.9398405,30.129328600000004,1,,1542,115989.99478879542,2,6,57994.99739439771
pharmacy,-1.9415781,30.0456391,1,,1543,13945.382702796871,9,8,1549.48696697743
pharmacy,-1.9713871000000003,30.103157299999992,1,,1544,12061.670056069059,4,5,3015.4175140172647
chemist,-1.9411341999999998,30.059042000000005,1,,1545,35199.04589893777,3,15,11733.015299645924
hospital,-1.9403087999999997,30.0617941,1,,1546,8116.177416611624,4,7,2029.044354152906
pharmacy,-1.9683499,30.12141,1,,1547,29785.944490077374,4,3,7446.486122519344
hospital,-1.9720712,30.107794099999992,1,,1548,47385.91342482729,6,10,7897.652237471215
hospital,-1.9732631999999999,30.0548103,1,,1549,75126.84449515873,4,3,18781.711123789682
pharmacy,-1.936611899999999,30.099342499999995,1,,1550,19927.29987346599,6,14,3321.2166455776646
pharmacy,-1.9752154999999998,30.104651299999997,1,,1551,17967.615001000268,9,3,1996.4016667778076
hospital,-1.9591266999999997,30.107033799999993,1,,1552,9154.651715039445,3,1,3051.5505716798148
hospital,-1.9584416999999998,30.1073478,1,,1553,9634.634504283538,3,1,3211.5448347611796
pharmacy,-1.9474529999999999,30.057047199999992,1,,1554,17562.49792801802,8,19,2195.3122410022524
pharmacy,-1.9583123,30.0540579,1,,1555,31804.577559358102,6,4,5300.762926559683
clinic,-1.9759956,30.081186699999993,1,,1556,54917.3510718999,1,2,54917.3510718999
pharmacy,-1.9667926999999996,30.1623879,1,,1557,9865.716529483667,7,11,1409.3880756405238
pharmacy,-1.9957235000000002,30.068337600000003,1,,1558,97996.64956534153,5,12,19599.329913068308
clinic,-1.9868852,30.072595899999992,1,,1559,16795.67008198791,7,13,2399.3814402839876
hospital,-1.9259776999999996,30.0605443,1,,1560,21560.812409659215,5,16,4312.162481931843
pharmacy,-1.9356116,30.1327701,1,,1561,10433.617468085862,2,16,5216.808734042931
pharmacy,-1.9705123999999996,30.0775225,1,,1562,1950.3414518212826,6,19,325.05690863688045
hospital,-1.9785983000000003,30.1679142,1,,1563,53318.86014087128,7,9,7616.980020124468
optician,-1.9499972999999995,30.062756699999998,1,,1564,46020.576795426176,5,16,9204.115359085235
pharmacy,-1.9144772,30.0648732,1,,1565,16625.159224334755,6,7,2770.859870722459
pharmacy,-1.9759174000000002,30.052829999999997,1,,1566,23552.58164022051,5,13,4710.516328044102
clinic,-1.953112,30.083386099999995,1,,1567,36898.98111929215,6,4,6149.830186548691
pharmacy,-1.9469680999999996,30.077510499999995,1,,1568,4616.786332984295,3,13,1538.9287776614317
hospital,-1.9446413999999999,30.0645163,1,,1569,12977.174981963812,4,8,3244.293745490953
veterinary,-1.9393940000000003,30.059067300000002,1,,1570,48740.4558401854,5,2,9748.091168037081
pharmacy,-1.9340697,30.0618248,1,,1571,6283.676869036903,8,7,785.4596086296128
doctors,-1.9445299999999996,30.058707299999995,1,,1572,29541.694938064382,10,11,2954.1694938064384
doctors,-1.9360795000000002,30.100194500000004,1,,1573,5672.687074888669,5,17,1134.5374149777338
pharmacy,-1.9585986000000002,30.115740199999998,1,,1574,35116.62634816676,3,14,11705.542116055587
hospital,-1.9360401999999994,30.145508400000004,1,,1575,21255.23544101807,7,13,3036.4622058597242
hospital,-1.8914261,30.1009911,1,,1576,4380.281120592276,2,15,2190.140560296138
hospital,-1.9526505,30.0595657,1,,1577,70596.74760181218,6,9,11766.12460030203
hospital,-1.9150189,30.045044999999995,1,,1578,10566.125160058557,6,3,1761.0208600097594
pharmacy,-1.9249641000000002,30.095645400000002,1,,1579,9796.177749185863,6,13,1632.696291530977
pharmacy,-1.9529145999999995,30.242723399999996,1,,1580,26918.503652262505,5,13,5383.700730452501
hospital,-1.9704606999999998,30.104538799999997,1,,1581,69469.10146289296,1,9,69469.10146289296
pharmacy,-1.9781002,30.04927289999999,1,,1582,7975.88729497061,6,18,1329.3145491617684
clinic,-1.9586214,30.1157271,1,,1583,23427.828569477268,4,5,5856.957142369317
pharmacy,-1.9408725,30.047499499999994,1,,1584,33820.30025116681,6,11,5636.7167085278015
hospital,-1.9743545999999998,30.079430799999994,1,,1585,44051.100202082154,3,2,14683.700067360718
pharmacy,-1.9856041,30.103010400000002,1,,1586,26276.79620809851,6,17,4379.466034683085
pharmacy,-1.9461010000000003,30.056888799999992,1,,1587,15259.723126265582,3,4,5086.574375421861
veterinary,-1.9542515,30.112042700000003,1,,1588,9627.797625883319,5,18,1925.5595251766638
hospital,-1.9787150000000002,30.087130100000003,1,,1589,24008.035914222408,2,8,12004.017957111204
pharmacy,-1.9743426999999996,30.076565699999996,1,,1590,7539.1218448151,4,19,1884.780461203775
hospital,-1.9806642999999995,30.17087009999999,1,,1591,1186.3652694570926,7,12,169.48075277958466
hospital,-1.9572170999999998,30.119082,1,,1592,34083.19764515161,6,11,5680.532940858601
hospital,-1.9453672999999998,30.0908547,1,,1593,54389.959135132565,7,16,7769.994162161795
hospital,-1.8642049,30.123544900000002,1,,1594,2073.6540351953377,6,5,345.6090058658896
pharmacy,-1.9048309999999997,30.079313399999997,1,,1595,8024.617596128423,2,3,4012.3087980642117
pharmacy,-1.9910175,30.046505,1,,1596,40911.00026507277,1,12,40911.00026507277
pharmacy,-1.9412650000000002,30.059497000000004,1,,1597,172386.69683628713,4,15,43096.67420907178
clinic,-1.9127238000000002,30.1078971,1,,1598,22489.27274637758,5,16,4497.854549275517
hospital,-1.9143734999999997,30.1089328,1,,1599,10635.971350993603,2,13,5317.985675496801
pharmacy,-1.9752598,30.135029800000005,1,,1600,18344.838970237222,3,7,6114.946323412408
pharmacy,-1.9822198,30.050228,1,,1601,87105.59690420744,6,15,14517.599484034574
hospital,-1.9348928999999995,30.2391328,1,,1602,11545.324408515677,9,3,1282.8138231684086
hospital,-1.9272710999999993,30.059102,1,,1603,9905.129104761718,6,12,1650.8548507936196
pharmacy,-1.9314602000000003,30.071959599999996,1,,1604,13592.269320892807,4,8,3398.0673302232017
pharmacy,-1.9756438999999997,30.1349086,1,,1605,8490.23018770121,2,12,4245.115093850605
pharmacy,-1.9002476,30.0763139,1,,1606,24901.176142972206,6,18,4150.196023828701
pharmacy,-1.9280477999999996,30.0464111,1,,1607,111823.66148160474,7,3,15974.808783086391
pharmacy,-1.9640235,30.0601742,1,,1608,30426.80593739008,2,12,15213.40296869504
pharmacy,-1.9399844999999998,30.12670049999999,1,,1609,17113.903766463773,6,2,2852.3172944106286
hospital,-1.9186726999999997,30.111934099999996,1,,1610,16451.776282851162,8,14,2056.4720353563953
hospital,-1.9466217999999995,30.0705018,1,,1611,4613.8096882813,4,14,1153.452422070325
veterinary,-1.9427012000000001,30.0429991,1,,1612,53268.997320804396,6,4,8878.166220134066
pharmacy,-1.9450624999999997,30.056062499999992,1,,1613,20377.014471470604,6,17,3396.169078578434
doctors,-1.9761320999999998,30.109377900000002,1,,1614,18389.22338483324,1,15,18389.22338483324
clinic,-1.9421035,30.101809099999997,1,,1615,536653.3143258542,7,16,76664.75918940773
pharmacy,-1.9799472,30.2236087,1,,1616,29695.56266368813,6,5,4949.260443948022
hospital,-1.9956732999999995,30.1166829,1,,1617,10385.947296382454,5,17,2077.1894592764907
hospital,-1.9266551999999995,29.9914383,1,,1618,14380.701365932802,3,7,4793.5671219776
hospital,-1.9507855,30.1239597,1,,1619,69455.7896637535,7,15,9922.2556662505
pharmacy,-1.9161279999999998,30.075405899999996,1,,1620,24668.204114394415,4,17,6167.051028598604
pharmacy,-1.9781372999999998,30.095717499999992,1,,1621,5227.675596659804,2,12,2613.837798329902
pharmacy,-1.9799414,30.2244142,1,,1622,55228.19796728356,7,11,7889.742566754794
pharmacy,-1.9070835000000002,30.0781935,1,,1623,11292.069164701288,5,19,2258.4138329402576
hospital,-1.9141712,30.075425999999993,1,,1624,143386.31585757772,8,11,17923.289482197215
hospital,-2.0079296,30.136800200000003,1,,1625,64864.00106785104,7,2,9266.285866835862
pharmacy,-1.9804681999999996,30.042056600000002,1,,1626,14082.358240246545,5,15,2816.471648049309
clinic,-1.9249052,30.09560799999999,1,,1627,79301.82028198671,4,5,19825.45507049668
pharmacy,-1.9419475999999996,30.049032799999992,1,,1628,23572.958564724275,3,18,7857.652854908091
pharmacy,-1.9591311000000002,30.109499099999997,1,,1629,51677.288766006,9,16,5741.920974000666
pharmacy,-1.9459359,30.060803699999997,1,,1630,35765.27813661645,4,4,8941.319534154112
doctors,-1.9121902999999998,30.1229116,1,,1631,9448.802992543986,8,10,1181.1003740679982
hospital,-1.9359009000000003,30.0543286,1,,1632,11573.232501989673,4,2,2893.308125497418
pharmacy,-1.9029009,30.048999999999992,1,,1633,61695.1633839092,2,15,30847.5816919546
hospital,-1.9589435,30.108569799999994,1,,1634,15759.910238885474,2,4,7879.955119442737
pharmacy,-1.9584164,30.1104959,1,,1635,14711.010952458204,5,16,2942.202190491641
hospital,-1.981521,30.043342799999998,1,,1636,8475.012614216299,8,7,1059.3765767770374
hospital,-1.9498332,30.1270954,1,,1637,33644.30456406309,5,12,6728.860912812617
pharmacy,-1.8662969999999999,30.086224599999998,1,,1638,173255.89097974254,6,3,28875.98182995709
pharmacy,-2.0000224,30.19158279999999,1,,1639,7573.927875292335,3,17,2524.642625097445
pharmacy,-1.960794,30.1193019,1,,1640,22566.447465071946,5,9,4513.289493014389
pharmacy,-1.945582,30.060053800000002,1,,1641,90419.98142473491,8,8,11302.497678091864
clinic,-1.9474855999999998,30.1931774,1,,1642,20340.2835243223,4,6,5085.070881080575
hospital,-1.9956631999999999,30.191443500000002,1,,1643,34626.404167789515,5,15,6925.280833557903
hospital,-1.967708,30.175760799999992,1,,1644,7612.953412746156,1,10,7612.953412746156
pharmacy,-1.9133395999999998,30.076111700000002,1,,1645,33803.076471896544,5,6,6760.615294379309
pharmacy,-1.9468513999999997,30.056990699999997,1,,1646,18267.078597932832,6,15,3044.513099655472
hospital,-1.9700229,30.05260579999999,1,,1647,59025.80473617173,3,14,19675.268245390576
hospital,-1.9935902,30.1470591,1,,1648,72213.77177985395,6,19,12035.62862997566
hospital,-1.9204265999999997,30.06090439999999,1,,1649,293479.6681302695,5,13,58695.9336260539
clinic,-1.9488269,30.0681785,1,,1650,39325.68604189919,5,14,7865.137208379839
pharmacy,-1.9155584999999995,30.0782101,1,,1651,30509.589303732217,6,3,5084.931550622036
pharmacy,-1.9591741,30.109198099999997,1,,1652,26752.529312093076,6,4,4458.754885348846
hospital,-1.9836250999999996,30.225337700000004,1,,1653,15472.719302205645,7,14,2210.3884717436636
hospital,-1.9411977999999996,30.001579399999997,1,,1654,30899.14657157957,6,14,5149.8577619299285
pharmacy,-1.942261,30.129087,1,,1655,16392.81798026154,5,8,3278.563596052308
hospital,-1.9842733,30.1506454,1,,1656,26067.926718193503,6,10,4344.654453032251
pharmacy,-1.9805631999999995,30.0768884,1,,1657,82256.48706493728,6,9,13709.414510822879
pharmacy,-1.9463638,30.057289800000003,1,,1658,8050.242021315467,5,14,1610.0484042630935
pharmacy,-1.9242278,30.0705309,1,,1659,68863.29325567555,10,8,6886.329325567555
pharmacy,-1.9746658999999995,30.054080600000002,1,,1660,82216.81049219683,4,11,20554.20262304921
hospital,-1.9608063999999998,30.111518400000005,1,,1661,19573.491846435365,8,10,2446.6864808044206
clinic,-1.9317874,30.114460899999997,1,,1662,2638.9729886222844,6,18,439.8288314370474
hospital,-1.9259043,30.096834099999995,1,,1663,11994.194414445934,4,4,2998.5486036114835
pharmacy,-1.9403952999999994,30.047009,1,,1664,80579.09652725977,5,4,16115.819305451954
pharmacy,-1.9444390999999999,30.059092299999993,1,,1665,21528.47890202398,4,12,5382.119725505995
pharmacy,-1.9607975999999998,30.10749669999999,1,,1666,8108.739970924385,6,18,1351.4566618207307
hospital,-1.9826311,30.1745346,1,,1667,13296.087244337696,2,8,6648.043622168848
hospital,-1.9773948999999995,30.199342799999993,1,,1668,51053.02239811089,2,3,25526.511199055443
